2020-04-09;AspialTrea 5.25%b200828       ;        ;SGD ;000.977;000.968;000.977;+00.009;0000211000;  000.970;  000.977;MAINBOARD    ;000.970;00000205077;BEYZ;000.000;
2020-04-09;Astaka                        ;SUSP    ;SGD ;000.000;000.000;000.088;+00.000;0000000000;  000.000;  000.000;CATALIST     ;000.000;00000000000;42S ;000.000;
2020-04-09;Astrea IV4.35%B280614#        ;        ;SGD ;001.030;001.021;001.022;-00.007;0000214000;  001.022;  001.030;MAINBOARD    ;001.030;00000219668;RMRB;000.000;
2020-04-09;Astrea V3.85%B290620#         ;        ;SGD ;001.000;000.997;000.999;+00.002;0000096000;  000.999;  001.000;MAINBOARD    ;000.997;00000095931;5A1B;000.000;
2020-04-09;Atlantic Nav                  ;        ;SGD ;000.000;000.000;000.033;+00.000;0000000000;  000.035;  000.049;CATALIST     ;000.000;00000000000;5UL ;000.000;
2020-04-09;AusGroup^                     ;        ;SGD ;000.026;000.025;000.025;+00.001;0033294800;  000.025;  000.026;MAINBOARD    ;000.025;00000832380;5GJ ;000.000;
2020-04-09;Avarga                        ;        ;SGD ;000.129;000.124;000.125;+00.004;0000420900;  000.125;  000.128;MAINBOARD    ;000.124;00000053402;U09 ;000.000;
2020-04-09;Avi-Tech                      ;CD      ;SGD ;000.345;000.330;000.345;+00.015;0000616100;  000.340;  000.345;MAINBOARD    ;000.335;00000210459;BKY ;000.000;
2020-04-09;Axcelasia                     ;        ;SGD ;000.130;000.130;000.130;-00.007;0000000100;  000.130;  000.167;CATALIST     ;000.130;00000000013;42U ;000.000;
2020-04-09;Ayondo                        ;SUSP    ;SGD ;000.000;000.000;000.048;+00.000;0000000000;  000.000;  000.000;CATALIST     ;000.000;00000000000;1I5 ;000.000;
2020-04-09;Azeus                         ;        ;SGD ;000.995;000.945;000.995;+00.050;0000018200;  000.950;  001.000;MAINBOARD    ;000.945;00000017675;BBW ;000.000;
2020-04-09;B&M Hldg                      ;        ;SGD ;000.000;000.000;002.600;+00.000;0000000000;  000.000;  000.000;MAINBOARD    ;000.000;00000000000;CJN ;000.000;
2020-04-09;BBR                           ;        ;SGD ;000.000;000.000;000.160;+00.000;0000000000;  000.131;  000.170;MAINBOARD    ;000.000;00000000000;KJ5 ;000.000;
2020-04-09;BH Global^                    ;        ;SGD ;000.000;000.000;000.080;+00.000;0000000000;  000.061;  000.123;MAINBOARD    ;000.000;00000000000;BQN ;000.000;
2020-04-09;BHG Retail Reit               ;        ;SGD ;000.535;000.530;000.530;-00.005;0000009100;  000.530;  000.535;MAINBOARD    ;000.530;00000004844;BMGU;000.000;
2020-04-09;BIDU ADR US$+                 ;        ;USD ;000.000;000.000;175.000;+00.000;0000000000;  000.000;  000.000;GLOBALQUOTE  ;000.000;00000000000;K3SD;000.000;
2020-04-09;BMM W210213^                  ;SUSP    ;SGD ;000.000;000.000;000.002;+00.000;0000000000;  000.000;  000.000;MAINBOARD    ;000.000;00000000000;CQEW;000.000;
2020-04-09;BMM^                          ;SUSP    ;SGD ;000.000;000.000;000.007;+00.000;0000000000;  000.000;  000.000;MAINBOARD    ;000.000;00000000000;I9T ;000.000;
2020-04-09;BRC Asia                      ;        ;SGD ;001.140;001.070;001.140;+00.110;0000151400;  001.120;  001.140;MAINBOARD    ;001.070;00000166936;BEC ;000.000;
2020-04-09;Baker Technology              ;        ;SGD ;000.245;000.230;000.235;-00.010;0000026700;  000.235;  000.250;MAINBOARD    ;000.245;00000006274;BTP ;000.000;
2020-04-09;Ban Leong                     ;        ;SGD ;000.000;000.000;000.200;+00.000;0000000000;  000.126;  000.225;MAINBOARD    ;000.000;00000000000;B26 ;000.000;
2020-04-09;Banyan Tree                   ;        ;SGD ;000.290;000.275;000.280;+00.020;0000070200;  000.275;  000.280;MAINBOARD    ;000.275;00000019464;B58 ;000.000;
2020-04-09;Beng Kuang^                   ;        ;SGD ;000.000;000.000;000.046;+00.000;0000000000;  000.044;  000.058;MAINBOARD    ;000.000;00000000000;BEZ ;000.000;
2020-04-09;Berlian LajuTank              ;SUSP    ;SGD ;000.000;000.000;000.027;+00.000;0000000000;  000.000;  000.000;MAINBOARD    ;000.000;00000000000;B66 ;000.000;
2020-04-09;Best World                    ;SUSP    ;SGD ;000.000;000.000;001.360;+00.000;0000000000;  000.000;  000.000;MAINBOARD    ;000.000;00000000000;CGN ;000.000;
2020-04-09;Biolidics                     ;        ;SGD ;000.275;000.265;000.265;-00.005;0002739600;  000.265;  000.270;CATALIST     ;000.275;00000740432;8YY ;000.000;
2020-04-09;BlackGoldNatural              ;        ;SGD ;000.012;000.011;000.011;+00.001;0002601200;  000.011;  000.012;CATALIST     ;000.012;00000029615;41H ;000.000;
2020-04-09;Blumont                       ;        ;SGD ;000.002;000.002;000.002;+00.000;0002500000;  000.001;  000.002;MAINBOARD    ;000.002;00000005000;A33 ;000.000;
2020-04-09;Boldtek                       ;        ;SGD ;000.000;000.000;000.093;+00.000;0000000000;  000.066;  000.087;CATALIST     ;000.000;00000000000;5VI ;000.000;
2020-04-09;Bonvests                      ;        ;SGD ;000.830;000.820;000.825;+00.000;0000013700;  000.820;  000.830;MAINBOARD    ;000.830;00000011359;B28 ;000.000;
2020-04-09;Boustead                      ;        ;SGD ;000.590;000.570;000.580;+00.010;0000211200;  000.575;  000.580;MAINBOARD    ;000.570;00000123246;F9D ;000.000;
2020-04-09;Boustead Proj                 ;        ;SGD ;000.660;000.645;000.660;+00.020;0000035500;  000.650;  000.660;MAINBOARD    ;000.645;00000023085;AVM ;000.000;
2020-04-09;BreadTalk                     ;        ;SGD ;000.770;000.765;000.770;+00.000;0000002300;  000.765;  000.770;MAINBOARD    ;000.765;00000001760;CTN ;000.000;
2020-04-09;Broadway Ind^                 ;        ;SGD ;000.096;000.086;000.087;+00.002;0045834900;  000.087;  000.088;MAINBOARD    ;000.088;00004191493;B69 ;000.000;
2020-04-09;Brook Crompton                ;CD      ;SGD ;000.000;000.000;000.860;+00.000;0000000000;  000.730;  000.860;MAINBOARD    ;000.000;00000000000;AWC ;000.000;
2020-04-09;BudweiserMBeCW200602          ;        ;SGD ;000.000;000.000;000.013;+00.000;0000000000;  000.000;  000.000;MAINBOARD    ;000.000;00000000000;R89W;000.000;
